subject_name,course_name,absolute_course_url
Computer Science Courses,Principles of Machine Learning: Python Edition,https://www.classcentral.com/course/edx-principles-of-machine-learning-python-edition-11609
Computer Science Courses,Computer Vision and Image Analysis,https://www.classcentral.com/course/edx-computer-vision-and-image-analysis-11378
Computer Science Courses,Threat Detection: Planning for a Secure Enterprise,https://www.classcentral.com/course/edx-threat-detection-planning-for-a-secure-enterprise-11355
Computer Science Courses,Enterprise Security Fundamentals,https://www.classcentral.com/course/edx-enterprise-security-fundamentals-11359
Computer Science Courses,AP Computer Science A: Java Programming Classes and Objects,https://www.classcentral.com/course/edx-ap-computer-science-a-java-programming-classes-and-objects-7211
Computer Science Courses,Computer Hardware and Operating Systems,https://www.classcentral.com/course/edx-computer-hardware-and-operating-systems-17998
Computer Science Courses,Introduction to Networking,https://www.classcentral.com/course/edx-introduction-to-networking-17999
Computer Science Courses,Blockchain: Understanding Its Uses and Implications,https://www.classcentral.com/course/edx-blockchain-understanding-its-uses-and-implications-11607
Computer Science Courses,Deep Learning through Transformative Pedagogy,https://www.classcentral.com/course/edx-deep-learning-through-transformative-pedagogy-7388
Computer Science Courses,Introduction to Open Source Networking Technologies,https://www.classcentral.com/course/edx-introduction-to-open-source-networking-technologies-11389
Computer Science Courses,Cybersecurity for Critical Urban Infrastructure,https://www.classcentral.com/course/edx-cybersecurity-for-critical-urban-infrastructure-19604
Computer Science Courses,Криптографические методы защиты информации,https://www.classcentral.com/course/edx-----17269
Computer Science Courses,Cyber-Physical Networks,https://www.classcentral.com/course/edx-cyber-physical-networks-12197
Computer Science Courses,计算几何 | Computational Geometry,https://www.classcentral.com/course/edx--computational-geometry-5434
Computer Science Courses,大数据机器学习|Big Data Machine Learning,https://www.classcentral.com/course/edx--big-data-machine-learning-12739
Computer Science Courses,"Algorithms: Design and Analysis, Part 1",https://www.classcentral.com/course/edx-algorithms-design-and-analysis-part-1-8984
Computer Science Courses,Ciberseguridad en Dispositivos Móviles (Vista previa sólo),https://www.classcentral.com/course/canvas-network-ciberseguridad-en-dispositivos-moviles-vista-previa-solo-7325
Computer Science Courses,Programming for Everyone – An Introduction to Visual Programming Languages,https://www.classcentral.com/course/edx-programming-for-everyone-an-introduction-to-visual-programming-languages-9381
Computer Science Courses,Becoming a Hyperledger Aries Developer,https://www.classcentral.com/course/edx-becoming-a-hyperledger-aries-developer-19113
Computer Science Courses,AP Computer Science A: Java Programming Polymorphism and Advanced Data Structures,https://www.classcentral.com/course/edx-ap-computer-science-a-java-programming-polymorphism-and-advanced-data-structures-7219
Computer Science Courses,C Programming: Modular Programming and Memory Management,https://www.classcentral.com/course/edx-c-programming-modular-programming-and-memory-management-11666
Computer Science Courses,C Programming: Pointers and Memory Management,https://www.classcentral.com/course/edx-c-programming-pointers-and-memory-management-11533
Computer Science Courses,C Programming: Getting Started,https://www.classcentral.com/course/edx-c-programming-getting-started-11534
Computer Science Courses,C Programming: Language Foundations,https://www.classcentral.com/course/edx-c-programming-language-foundations-11535
Computer Science Courses,C Programming: Advanced Data Types,https://www.classcentral.com/course/edx-c-programming-advanced-data-types-11536
Computer Science Courses,Linux Basics: The Command Line Interface,https://www.classcentral.com/course/edx-linux-basics-the-command-line-interface-11537
Computer Science Courses,C Programming: Using Linux Tools and Libraries,https://www.classcentral.com/course/edx-c-programming-using-linux-tools-and-libraries-11538
Computer Science Courses,Математические и инструментальные методы машинного обучения,https://www.classcentral.com/course/edx-------17272
Computer Science Courses,Generative Modelling,https://www.classcentral.com/course/edx-generative-modelling-17216
Computer Science Courses,Diseño de sistemas de información gerencial para intranet con Microsoft Access,https://www.classcentral.com/course/edx-diseno-de-sistemas-de-informacion-gerencial-para-intranet-con-microsoft-access-11413
Computer Science Courses,Bias and Discrimination in AI,https://www.classcentral.com/course/edx-bias-and-discrimination-in-ai-18144
Computer Science Courses,Deep Learning Essentials,https://www.classcentral.com/course/edx-deep-learning-essentials-18145
Computer Science Courses,Enterprise Architecture in the Era of the Intelligent Enterprise,https://www.classcentral.com/course/opensap-enterprise-architecture-in-the-era-of-the-intelligent-enterprise-19635
Computer Science Courses,Programmieren mit Snap!,https://www.classcentral.com/course/opensap-programmieren-mit-snap-14429
Computer Science Courses,CS50's Introduction to Artificial Intelligence with Python,https://www.classcentral.com/course/edx-cs50-s-introduction-to-artificial-intelligence-with-python-18122
Computer Science Courses,Informatik für Einsteiger,https://www.classcentral.com/course/opensap-informatik-fur-einsteiger-11869
Programming Courses,Mobile Web Specialist,https://www.classcentral.com/course/mobile-web-specialist-nanodegree--nd024-18218
Programming Courses,Android Basics,https://www.classcentral.com/course/android-basics-nanodegree-by-google--nd803-18237
Programming Courses,System Issues in Cloud Computing,https://www.classcentral.com/course/cloud-21676
Programming Courses,SRE and DevOps Engineer with Google Cloud,https://www.classcentral.com/course/sre-devops-engineer-google-cloud-21680
Programming Courses,Developing APIs with Google Cloud's Apigee API Platform,https://www.classcentral.com/course/apigee-api-gcp-21695
Programming Courses,C# Programming for Unity Game Development,https://www.classcentral.com/course/programming-unity-game-development-21697
Programming Courses,Проектирование сайта,https://www.classcentral.com/course/proyektirovaniye-sayta-21700
Programming Courses,Coding for Everyone: C and C++,https://www.classcentral.com/course/coding-for-everyone-21704
Programming Courses,Django for Everybody,https://www.classcentral.com/course/django-21667
Programming Courses,Functional Programming in Scala,https://www.classcentral.com/course/scala-18551
Programming Courses,Unity Certified Programmer Exam Preparation,https://www.classcentral.com/course/unity-certified-programmer-18566
Programming Courses,Architecting Google Cloud Platform em Português Brasileiro,https://www.classcentral.com/course/gcp-architecture-br-18573
Programming Courses,Desenvolvimento e Design de Aplicativos para iPhone,https://www.classcentral.com/course/desenvolvimento-aplicativos-18575
Programming Courses,"iOS-разработка: Swift, UI и многопоточность",https://www.classcentral.com/course/ios-dev-18735
Programming Courses,Cloud Architecture with Google Cloud,https://www.classcentral.com/course/gcp-cloud-architect-18755
Programming Courses,Unity Expert Gameplay Programmer Certification Preparation,https://www.classcentral.com/course/unity-gameplay-programmer-18799
Programming Courses,Developing APIs with Google Cloud's Apigee API Platform,https://www.classcentral.com/course/apigee-api-gcp-18802
Programming Courses,Developing Applications with Google Cloud Platform 日本語版,https://www.classcentral.com/course/developing-apps-gcp-jp-18803
Programming Courses,Introduction to Scripting in Python,https://www.classcentral.com/course/introduction-scripting-in-python-18804
Programming Courses,Programming with Google Go,https://www.classcentral.com/course/google-golang-18810
Programming Courses,Software Design and Architecture,https://www.classcentral.com/course/software-design-architecture-18821
Programming Courses,Computational Thinking with Beginning C Programming,https://www.classcentral.com/course/computational-thinking-c-programming-18824
Programming Courses,Architecting with Google Cloud Platform en Español,https://www.classcentral.com/course/gcp-architecture-es-18705
Programming Courses,Android App Development,https://www.classcentral.com/course/android-app-development-18706
Programming Courses,Object Oriented Programming in Java,https://www.classcentral.com/course/object-oriented-programming-18707
Programming Courses,Full Stack Web and Multiplatform Mobile App Development,https://www.classcentral.com/course/full-stack-mobile-app-development-18714
Programming Courses,Python 3 Programming,https://www.classcentral.com/course/python-3-programming-18716
Programming Courses,Aprende a programar con Python,https://www.classcentral.com/course/python-espanol-18720
Programming Courses,Virtual Reality,https://www.classcentral.com/course/virtual-reality-18725
Programming Courses,"Coding for Designers, Managers, and Entrepreneurs",https://www.classcentral.com/course/coding-for-managers-18833
Programming Courses,Architecting with Google Cloud Platform 日本語版,https://www.classcentral.com/course/gcp-architecture-jp-18854
Programming Courses,C# Programming for Unity Game Development,https://www.classcentral.com/course/programming-unity-game-development-18855
Programming Courses,Software Development Lifecycle,https://www.classcentral.com/course/software-development-lifecycle-18577
Programming Courses,Statistical Analysis with R for Public Health,https://www.classcentral.com/course/statistical-analysis-r-public-health-18579
Programming Courses,Software Product Management,https://www.classcentral.com/course/product-management-18585
Programming Courses,Искусство разработки на современном C++,https://www.classcentral.com/course/c-plus-plus-modern-development-18592
Programming Courses,Разработка интерфейсов: вёрстка и JavaScript,https://www.classcentral.com/course/razrabotka-interfeysov-18601
Programming Courses,Architecting with Google Compute Engine,https://www.classcentral.com/course/gcp-architecture-18682
Programming Courses,Desarrollo de aplicaciones móviles con Android,https://www.classcentral.com/course/programacion-android-18684
Programming Courses,"Open Source Software Development, Linux and Git",https://www.classcentral.com/course/oss-development-linux-git-18687
Programming Courses,iOS App Development with Swift,https://www.classcentral.com/course/app-development-18691
Programming Courses,Architecting with Google Compute Engine auf Deutsch,https://www.classcentral.com/course/gcp-architecture-de-18698
Programming Courses,Game Design and Development,https://www.classcentral.com/course/game-development-18701
Programming Courses,Database systems,https://www.classcentral.com/course/database-systems-18606
Programming Courses,Learn SQL Basics for Data Science,https://www.classcentral.com/course/learn-sql-basics-data-science-18613
Programming Courses,Full Stack Web Development en Español,https://www.classcentral.com/course/fullstack-web-development-espanol-18657
Programming Courses,Desarrollo y Diseño de Videojuegos,https://www.classcentral.com/course/desarrollo-videojuegos-18658
Programming Courses,Statistics with R,https://www.classcentral.com/course/statistics-18660
Programming Courses,Web Applications for Everybody,https://www.classcentral.com/course/web-applications-18662
Programming Courses,SAS Programmer,https://www.classcentral.com/course/sas-programming-18663
Humanities Courses,Just Reading and Writing English 1,https://www.classcentral.com/course/just-reading-and-writing-english-1-13594
Humanities Courses,General Academic English,https://www.classcentral.com/course/general-academic-english-13595
Humanities Courses,Fundamentos de la escritura,https://www.classcentral.com/course/escritura-esp-13496
Humanities Courses,Fundamentos de la escritura académica,https://www.classcentral.com/course/escritura-academica-esp-13497
Humanities Courses,Esports Teams and Professional Players,https://www.classcentral.com/course/esports-teams-professional-players-13107
Humanities Courses,Esports Management Capstone Project,https://www.classcentral.com/course/esports-management-capstone-project-13111
Humanities Courses,Game Developers and Esports Organizations,https://www.classcentral.com/course/game-developers-esports-organizations-13112
Humanities Courses,Collegiate Esports and Career Planning,https://www.classcentral.com/course/college-esports-career-planning-13113
Humanities Courses,Mandarin Chinese for Intermediate Learners: Part 2,https://www.classcentral.com/course/mandarin-chinese-intermediate-learners-2-12487
Humanities Courses,現代文學導讀：詩、散文、小說,https://www.classcentral.com/course/poetry-prose-novel-12657
Humanities Courses,Russian for beginners 2. Русский язык A1,https://www.classcentral.com/course/russian-a1-part2-19273
Humanities Courses,Russian for beginners 3. Русский язык: A1,https://www.classcentral.com/course/russian-a1-part3-19274
Humanities Courses,"William Shakespeare's Twelfth Night: Comedy, Conflict, and Community",https://www.classcentral.com/course/shakespeare-twelfth-night-comedy-community-applie-20601
Humanities Courses,Write Your First Novel,https://www.classcentral.com/course/write-your-first-novel-18955
Humanities Courses,Writing and Editing: Revising,https://www.classcentral.com/course/writing-editing-revising-19552
Humanities Courses,Writing and Editing: Drafting,https://www.classcentral.com/course/writing-editing-drafting-19553
Humanities Courses,Consonants of American English Pronunciation,https://www.classcentral.com/course/american-english-pronunciation-consonant-sounds-19495
Humanities Courses,Vowels of American English Pronunciation,https://www.classcentral.com/course/american-english-pronunciation-vowel-sounds-19498
Humanities Courses,The Music of American English Pronunciation,https://www.classcentral.com/course/american-english-pronunciation-music-19499
Humanities Courses,Japanese for beginners 1,https://www.classcentral.com/course/jap-1-19629
Humanities Courses,The Korean Alphabet: An Introduction to Hangeul,https://www.classcentral.com/course/the-korean-alphabet-an-introduction-to-hangeul-22489
Humanities Courses,Online Harassment: Strategies for Journalists’ Defense,https://www.classcentral.com/course/independent-online-harassment-strategies-for-journalists-defense-22500
Humanities Courses,Learning English Through Short Stories,https://www.classcentral.com/course/independent-learning-english-through-short-stories-22118
Humanities Courses,English@Work: CVs,https://www.classcentral.com/course/independent-english-work-cvs-22113
Humanities Courses,English@Work:Cover Letters,https://www.classcentral.com/course/independent-english-work-cover-letters-22114
Humanities Courses,Read to Know!,https://www.classcentral.com/course/independent-read-to-know-22117
Humanities Courses,Upgrading Your Grammar,https://www.classcentral.com/course/independent-upgrading-your-grammar-22483
Humanities Courses,Vivre en France - A2,https://www.classcentral.com/course/france-universite-numerique-vivre-en-france-a2-10854
Humanities Courses,Vivre en France - B1,https://www.classcentral.com/course/france-universite-numerique-vivre-en-france-b1-10855
Humanities Courses,Vivre en France - A1,https://www.classcentral.com/course/france-universite-numerique-vivre-en-france-a1-10852
Humanities Courses,Travailler en France A2-B1,https://www.classcentral.com/course/france-universite-numerique-travailler-en-france-a2-b1-13505
Humanities Courses,Being a researcher (in Information Science and Technology),https://www.classcentral.com/course/polimi-open-knowledge-being-a-researcher-in-information-science-and-technology-16928
Humanities Courses,Benvenuti in Italia! Orientarsi con l'italiano,https://www.classcentral.com/course/polimi-open-knowledge-benvenuti-in-italia-orientarsi-con-l-italiano-8813
Humanities Courses,Benvenuti in Italia! Orientarsi con l'italiano - Part 2,https://www.classcentral.com/course/polimi-open-knowledge-benvenuti-in-italia-orientarsi-con-l-italiano-part-2-13665
Humanities Courses,Inglés Nivel A1,https://www.classcentral.com/course/miriadax-ingles-nivel-a1-20416
Humanities Courses,Inglés Nivel C1,https://www.classcentral.com/course/miriadax-ingles-nivel-c1-20418
Humanities Courses,Inglés Nivel B2,https://www.classcentral.com/course/miriadax-ingles-nivel-b2-20419
Humanities Courses,Inglés Nivel A2,https://www.classcentral.com/course/miriadax-ingles-nivel-a2-20415
Humanities Courses,Inglés Nivel B1,https://www.classcentral.com/course/miriadax-ingles-nivel-b1-20417
Humanities Courses,Les pouvoirs de police du maire,https://www.classcentral.com/course/france-universite-numerique-les-pouvoirs-de-police-du-maire-10879
Humanities Courses,"Corruption, favoritisme, détournement de fonds… comment les prévenir dans la gestion publique locale ?",https://www.classcentral.com/course/france-universite-numerique-corruption-favoritisme-detournement-de-fonds-comment-les-prevenir-dans-la-gestion-publique-locale-11681
Humanities Courses,Laïcité - paroles de territoires - Session 1,https://www.classcentral.com/course/france-universite-numerique-laicite-paroles-de-territoires-session-1-17219
Humanities Courses,"Bien commun, sens et politiques publiques locales : quelles pratiques professionnelles ?",https://www.classcentral.com/course/france-universite-numerique-bien-commun-sens-et-politiques-publiques-locales-quelles-pratiques-professionnelles-16864
Humanities Courses,TESOL Methodology (K-12/HE),https://www.classcentral.com/course/canvas-network-tesol-methodology-k-12-he-18017
Humanities Courses,Fautomaton - À la chasse aux fautoz !,https://www.classcentral.com/course/france-universite-numerique-fautomaton-a-la-chasse-aux-fautoz-10816
Humanities Courses,Renforcer ses compétences orthographiques,https://www.classcentral.com/course/france-universite-numerique-renforcer-ses-competences-orthographiques-11632
Humanities Courses,Histoire(s) de Belgique,https://www.classcentral.com/course/france-universite-numerique-histoire-s-de-belgique-21294
Humanities Courses,"La Francophonie : essence culturelle, nécessité politique",https://www.classcentral.com/course/france-universite-numerique-la-francophonie-essence-culturelle-necessite-politique-4455
Humanities Courses,A Beginner’s Guide to Etiquette (Part 2),https://www.classcentral.com/course/france-universite-numerique-a-beginner-s-guide-to-etiquette-part-2-20119
Humanities Courses,Les métiers du patrimoine culturel,https://www.classcentral.com/course/france-universite-numerique-les-metiers-du-patrimoine-culturel-19021
Social Sciences Courses,Solving Inequality in Education,https://www.classcentral.com/course/solving-inequality-in-education-21455
Social Sciences Courses,"Money, Markets, and Morals",https://www.classcentral.com/course/edx-money-markets-and-morals-21573
Social Sciences Courses,The Supreme Court & American Politics,https://www.classcentral.com/course/edx-the-supreme-court-american-politics-11831
Social Sciences Courses,Sector Extractivo: sostenibilidad y desarrollo en América Latina y el Caribe,https://www.classcentral.com/course/edx-sector-extractivo-sostenibilidad-y-desarrollo-en-america-latina-y-el-caribe-16845
Social Sciences Courses,Fundamentals of Psychology,https://www.classcentral.com/course/edx-fundamentals-of-psychology-21557
Social Sciences Courses,Beyond the Ballot: Women’s Rights and Suffrage from 1866 to Today,https://www.classcentral.com/course/womens-rights-9257
Social Sciences Courses,Exploring Possible Futures: Modeling in Environmental and Energy Economics,https://www.classcentral.com/course/exploring-possible-futures-3947
Social Sciences Courses,Forensic Archaeology and Anthropology,https://www.classcentral.com/course/forensic-archaeology-and-anthropology-15153
Social Sciences Courses,The European Union: Crisis and Recovery,https://www.classcentral.com/course/the-european-union-crisis-and-recovery-21488
Social Sciences Courses,Step into Social Care,https://www.classcentral.com/course/step-into-social-care-21458
Social Sciences Courses,Una mirada a la gestión de riesgos ambientales y sociales en proyectos BID,https://www.classcentral.com/course/edx-una-mirada-a-la-gestion-de-riesgos-ambientales-y-sociales-en-proyectos-bid-19742
Social Sciences Courses,Environmental Justice,https://www.classcentral.com/course/environmental-justice-3163
Social Sciences Courses,Archaeology: From Dig to Lab and Beyond,https://www.classcentral.com/course/archaeology-6112
Social Sciences Courses,Environmental Protection and Sustainability,https://www.classcentral.com/course/edx-environmental-protection-and-sustainability-9436
Social Sciences Courses,Resilencia Familiar,https://www.classcentral.com/course/edx-resilencia-familiar-20766
Social Sciences Courses,History of Slavery in the British Caribbean,https://www.classcentral.com/course/slavery-in-the-british-caribbean-21487
Social Sciences Courses,"Power, Politics, and Influence at Work",https://www.classcentral.com/course/work-power-politics-influence-21386
Social Sciences Courses,Despoblación Rural. Problemas y soluciones.,https://www.classcentral.com/course/edx-despoblacion-rural-problemas-y-soluciones-19071
Social Sciences Courses,"Innovación Frugal, soluciones sostenibles con los recursos a tu alcance",https://www.classcentral.com/course/edx-innovacion-frugal-soluciones-sostenibles-con-los-recursos-a-tu-alcance-19474
Social Sciences Courses,Introducción al enfoque del proyecto Capital Natural,https://www.classcentral.com/course/una-introduccion-al-enfoque-de-capital-natural-ve-22047
Social Sciences Courses,Concetti politici. Un'analisi interattiva,https://www.classcentral.com/course/edx-concetti-politici-un-analisi-interattiva-7527
Social Sciences Courses,The Politics of Economics and the Economics of Politicians,https://www.classcentral.com/course/politics-of-economics-8058
Social Sciences Courses,La povertà nella società contemporanea,https://www.classcentral.com/course/edx-la-poverta-nella-societa-contemporanea-9248
Social Sciences Courses,Il potere dei sondaggi,https://www.classcentral.com/course/edx-il-potere-dei-sondaggi-9249
Social Sciences Courses,Storia Economica,https://www.classcentral.com/course/edx-storia-economica-10691
Social Sciences Courses,Evaluación de Impacto de Programas Sociales,https://www.classcentral.com/course/edx-evaluacion-de-impacto-de-programas-sociales-3354
Social Sciences Courses,Come fare ricerca nelle scienze sociali,https://www.classcentral.com/course/edx-come-fare-ricerca-nelle-scienze-sociali-12124
Social Sciences Courses,Psicologia della personalità: un'introduzione,https://www.classcentral.com/course/edx-psicologia-della-personalita-un-introduzione-12127
Social Sciences Courses,Supporting Adolescent Learners: Social and Emotional Wellbeing,https://www.classcentral.com/course/supporting-adolescent-learners-11751
Social Sciences Courses,Le politiche pubbliche come strategia di governo,https://www.classcentral.com/course/edx-le-politiche-pubbliche-come-strategia-di-governo-11396
Social Sciences Courses,Le forme di governo nel mondo,https://www.classcentral.com/course/edx-le-forme-di-governo-nel-mondo-11397
Social Sciences Courses,Conversazioni di diritto amministrativo,https://www.classcentral.com/course/edx-conversazioni-di-diritto-amministrativo-11399
Social Sciences Courses,La riforma del lavoro in Italia,https://www.classcentral.com/course/edx-la-riforma-del-lavoro-in-italia-11400
Social Sciences Courses,Economia e gestione delle imprese,https://www.classcentral.com/course/edx-economia-e-gestione-delle-imprese-13471
Social Sciences Courses,Introduzione alla sociologia,https://www.classcentral.com/course/edx-introduzione-alla-sociologia-13475
Social Sciences Courses,Comparative Judicial Systems,https://www.classcentral.com/course/edx-comparative-judicial-systems-12493
Social Sciences Courses,SDG: Moving Towards Sustainable Work,https://www.classcentral.com/course/edx-sdg-moving-towards-sustainable-work-11539
Social Sciences Courses,Fundamentals of Sociology,https://www.classcentral.com/course/fundamentals-of-sociology-22079
Social Sciences Courses,Who Made My Clothes?,https://www.classcentral.com/course/who-made-my-clothes-8492
Social Sciences Courses,The UN Sustainable Development Goals: an Interdisciplinary Academic Introduction,https://www.classcentral.com/course/edx-the-un-sustainable-development-goals-an-interdisciplinary-academic-introduction-17122
Social Sciences Courses,Comparative Democratic Development Part II: Structuring Democracy,https://www.classcentral.com/course/edx-comparative-democratic-development-part-ii-structuring-democracy-19559
Social Sciences Courses,Teaching Migration Through Data and Storytelling,https://www.classcentral.com/course/teaching-migration-through-data-and-storytelling-21738
Social Sciences Courses,Indigenous Peoples' Rights,https://www.classcentral.com/course/indigenous-peoples-rights-22010
Social Sciences Courses,China’s Unique Hybrid Economy – A Deep Dive,https://www.classcentral.com/course/edx-china-s-unique-hybrid-economy-a-deep-dive-20052
Social Sciences Courses,"Policy for Science, Technology and Innovation",https://www.classcentral.com/course/policy-for-science-technology-and-innovation-22095
Social Sciences Courses,"Introduction to Corporate Sustainability, Social Innovation and Ethics",https://www.classcentral.com/course/edx-introduction-to-corporate-sustainability-social-innovation-and-ethics-13852
Social Sciences Courses,Evaluating Social Programs,https://www.classcentral.com/course/edx-evaluating-social-programs-1783
Social Sciences Courses,Sustainable Global Food Systems,https://www.classcentral.com/course/sustainable-global-food-systems-22013
Social Sciences Courses,Introduction to Economics: Microeconomics,https://www.classcentral.com/course/edx-introduction-to-economics-microeconomics-5751
Social Sciences Courses,Introduction to Economics: Macroeconomics,https://www.classcentral.com/course/edx-introduction-to-economics-macroeconomics-7371
Business Courses,Intermediate Financial and Management Accounting,https://www.classcentral.com/course/edx-intermediate-financial-and-management-accounting-3553
Business Courses,Decent Work in Global Supply Chains,https://www.classcentral.com/course/iversity-decent-work-in-global-supply-chains-8925
Business Courses,Touch IoT with SAP Leonardo,https://www.classcentral.com/course/opensap-touch-iot-with-sap-leonardo-8919
Business Courses,How to Best Leverage SAP S/4HANA Cloud for Your Company,https://www.classcentral.com/course/opensap-how-to-best-leverage-sap-s-4hana-cloud-for-your-company-8949
Business Courses,Money Skills,https://www.classcentral.com/course/mruniversity-money-skills-8972
Business Courses,Parcerias Público Privadas para o Desenvolvimento: Implementando Soluções no Brasil,https://www.classcentral.com/course/edx-parcerias-publico-privadas-para-o-desenvolvimento-implementando-solucoes-no-brasil-4901
Business Courses,Financial Planning for Creative Careers,https://www.classcentral.com/course/kadenze-financial-planning-for-creative-careers-7602
Business Courses,Digital Strategy and Action,https://www.classcentral.com/course/edx-digital-strategy-and-action-7516
Business Courses,Industrie 4.0: Den Wandel einleiten und erleben,https://www.classcentral.com/course/iversity-industrie-4-0-den-wandel-einleiten-und-erleben-8899
Business Courses,Mortgage Backed Securities: A Brief Introduction,https://www.classcentral.com/course/edx-mortgage-backed-securities-a-brief-introduction-9222
Business Courses,Introduction to Brokerage Operations,https://www.classcentral.com/course/edx-introduction-to-brokerage-operations-9166
Business Courses,"Introduction to the Marketplace, Trade Process, Clearing Corporation and Settlement",https://www.classcentral.com/course/edx-introduction-to-the-marketplace-trade-process-clearing-corporation-and-settlement-9167
Business Courses,"Introduction to Custody Servicing, Margins, and Accounting Records",https://www.classcentral.com/course/edx-introduction-to-custody-servicing-margins-and-accounting-records-9168
Business Courses,Brokerage Operations Professional Certificate Examination,https://www.classcentral.com/course/edx-brokerage-operations-professional-certificate-examination-9169
Business Courses,电子商务 E-Commerce,https://www.classcentral.com/course/edx--e-commerce-8963
Business Courses,"Ethical Leadership: Character, Civility, and Community",https://www.classcentral.com/course/edx-ethical-leadership-character-civility-and-community-4380
Business Courses,SAP Fiori for iOS - Build Your First Native Mobile App,https://www.classcentral.com/course/opensap-sap-fiori-for-ios-build-your-first-native-mobile-app-8947
Business Courses,Find the right markets for your innovation - A tool for entrepreneurs and innovators for choosing which markets to play in.,https://www.classcentral.com/course/edx-find-the-right-markets-for-your-innovation-a-tool-for-entrepreneurs-and-innovators-for-choosing-which-markets-to-play-in-8939
Business Courses,Making Sense of Service Logic,https://www.classcentral.com/course/independent-making-sense-of-service-logic-3349
Business Courses,Managing ABAP Systems on SAP NetWeaver,https://www.classcentral.com/course/opensap-managing-abap-systems-on-sap-netweaver-9070
Business Courses,Full-Text Search with SAP HANA Platform,https://www.classcentral.com/course/opensap-full-text-search-with-sap-hana-platform-8943
Business Courses,Designing Business Models for the Digital Economy,https://www.classcentral.com/course/opensap-designing-business-models-for-the-digital-economy-8946
Business Courses,English Start Up | สตาร์ทอัพอังกฤษ,https://www.classcentral.com/course/thaimooc-english-start-up-----15096
Business Courses,Start Up Space | พื้นที่จุดประกาย,https://www.classcentral.com/course/thaimooc-start-up-space-----14964
Business Courses,Start Up Life | ชีวิตทันยุค,https://www.classcentral.com/course/thaimooc-start-up-life------14965
Business Courses,Design Your First App with Build*,https://www.classcentral.com/course/opensap-design-your-first-app-with-build-9275
Business Courses,Using SAP Screen Personas for Advanced Scenarios,https://www.classcentral.com/course/opensap-using-sap-screen-personas-for-advanced-scenarios-8942
Business Courses,Capital Markets and Key Participants,https://www.classcentral.com/course/edx-capital-markets-and-key-participants-9688
Business Courses,Introduction to Money Markets,https://www.classcentral.com/course/edx-introduction-to-money-markets-9689
Business Courses,Introduction to Foreign Exchange (FX),https://www.classcentral.com/course/edx-introduction-to-foreign-exchange-fx-9690
Business Courses,Introduction to Time Value of Money,https://www.classcentral.com/course/edx-introduction-to-time-value-of-money-9691
Business Courses,"Introduction to Bond, Equity Markets, and Financial Regulation",https://www.classcentral.com/course/edx-introduction-to-bond-equity-markets-and-financial-regulation-9692
Business Courses,Unlock Your Digital Business with SAP HANA Enterprise Cloud,https://www.classcentral.com/course/opensap-unlock-your-digital-business-with-sap-hana-enterprise-cloud-9279
Business Courses,Global Business in Practice,https://www.classcentral.com/course/edx-global-business-in-practice-7200
Business Courses,Corporate Social Responsibility (CSR): A Strategic Approach,https://www.classcentral.com/course/edx-corporate-social-responsibility-csr-a-strategic-approach-9510
Business Courses,ระบบสารสนเทศทางบัญชี (Accounting Information System),https://www.classcentral.com/course/thaimooc---accounting-information-system-15061
Business Courses,การออกแบบผลิตภัณฑ์สำหรับผู้ประกอบการ | Product Design for Entrepreneur,https://www.classcentral.com/course/thaimooc-------product-design-for-entrepreneur-14941
Business Courses,การบัญชีเพื่อการจัดการและการจัดการทางการเงิน (Managerial Accounting and Financial Management),https://www.classcentral.com/course/thaimooc--------managerial-accounting-and-financial-management-14962
Business Courses,พฤติกรรมองค์การและการจัดการทรัพยากรมนุษย์ (Organizational Behavior and Human Resource Management),https://www.classcentral.com/course/thaimooc-------organizational-behavior-and-human-resource-management-14979
Business Courses,การจัดการเชิงกลยุทธ์และการตลาดในยุคโลกาภิวัตน์ (Strategic Management and Marketing in a Globalized Era),https://www.classcentral.com/course/thaimooc---------strategic-management-and-marketing-in-a-globalized-era-15002
Business Courses,Introduction to SAP HANA Administration,https://www.classcentral.com/course/opensap-introduction-to-sap-hana-administration-8941
Business Courses,SAP Business ByDesign Supply Chain Management,https://www.classcentral.com/course/opensap-sap-business-bydesign-supply-chain-management-9277
Business Courses,Extending SAP SuccessFactors with SAP Cloud Platform,https://www.classcentral.com/course/opensap-extending-sap-successfactors-with-sap-cloud-platform-9280
Business Courses,Extending SAP S/4HANA Cloud and SAP S/4HANA,https://www.classcentral.com/course/opensap-extending-sap-s-4hana-cloud-and-sap-s-4hana-9281
Business Courses,In Action - Integration Framework for SAP Business One,https://www.classcentral.com/course/opensap-in-action-integration-framework-for-sap-business-one-9282
Business Courses,SAP Transformation Navigator in a Nutshell,https://www.classcentral.com/course/opensap-sap-transformation-navigator-in-a-nutshell-9636
Business Courses,จริยธรรมทางธุรกิจ (Business Ethics),https://www.classcentral.com/course/thaimooc-----business-ethics-14948
Business Courses,Business Model Metrics and Advanced Tools,https://www.classcentral.com/course/edx-business-model-metrics-and-advanced-tools-7297
Business Courses,Enterprise Machine Learning in a Nutshell,https://www.classcentral.com/course/opensap-enterprise-machine-learning-in-a-nutshell-9980
Business Courses,การประกอบการเพื่อสังคมเบื้องต้น|INTRODUCTION TO SOCIAL ENTREPRENEURSHIP,https://www.classcentral.com/course/thaimooc------introduction-to-social-entrepreneurship-15123
